machine	subject	start_time	end_time	stim	block	correct	latency	fluent	learning
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:42.491	2013-10-24 10:44:42.831000	MOST	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:44.431	2013-10-24 10:44:44.731000	CAKE	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:47.791	2013-10-24 10:44:48.401000	YOU	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:48.411	2013-10-24 10:44:48.641000	WON'T	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:48.651	2013-10-24 10:44:48.991000	WHAT(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:49.001	2013-10-24 10:44:49.511000	DO	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:51.921	2013-10-24 10:44:52.391000	MEAN	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:52.401	2013-10-24 10:44:52.501000	TO	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:57.151	2013-10-24 10:44:57.361000	YOUR(2)	block	1	0.5400	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:44:58.281	2013-10-24 10:44:59.131000	IN	block	1	0.3600	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:04.571	2013-10-24 10:45:05.051000	YOU	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:05.061	2013-10-24 10:45:05.451000	DON'T(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:06.111	2013-10-24 10:45:06.251000	THE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:06.751	2013-10-24 10:45:06.941000	IS	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:13.671	2013-10-24 10:45:14.001000	I'M(2)	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:14.011	2013-10-24 10:45:14.451000	SURE	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:15.871	2013-10-24 10:45:16.161000	FOR	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:22.541	2013-10-24 10:45:22.671000	YOU	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:22.681	2013-10-24 10:45:23.061000	WON'T	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:23.341	2013-10-24 10:45:23.731000	TASTE	block	1	0.2800	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:23.741	2013-10-24 10:45:23.951000	IT	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:28.171	2013-10-24 10:45:28.361000	THEN	block	1	0.1100	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:33.471	2013-10-24 10:45:33.691000	BUT	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:33.801	2013-10-24 10:45:34.041000	I	block	1	0.1100	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:35.131	2013-10-24 10:45:35.181000	IT(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:35.191	2013-10-24 10:45:35.441000	IF	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:45:35.451	2013-10-24 10:45:35.891000	YOU	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:03.891	2013-10-24 10:46:04.851000	NOW	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:04.931	2013-10-24 10:46:05.331000	THE(2)	block	1	0.0800	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:05.621	2013-10-24 10:46:06.111000	CRUMBS	block	1	0.2900	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:06.311	2013-10-24 10:46:06.491000	ARE	block	1	0.2000	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:06.691	2013-10-24 10:46:07.301000	FAST	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:08.231	2013-10-24 10:46:08.511000	SO	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:09.301	2013-10-24 10:46:09.651000	YOU'VE	block	1	0.7900	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:11.261	2013-10-24 10:46:11.391000	YOUR(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:12.011	2013-10-24 10:46:12.341000	AT	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:17.081	2013-10-24 10:46:17.341000	AND(2)	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:18.651	2013-10-24 10:46:18.741000	IN	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:23.791	2013-10-24 10:46:24.201000	THAT	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:24.511	2013-10-24 10:46:24.761000	YOU	block	1	0.3100	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:25.751	2013-10-24 10:46:26.181000	HAVE	block	1	0.5600	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:26.191	2013-10-24 10:46:26.311000	A(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:26.321	2013-10-24 10:46:26.671000	LITTLE	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:31.791	2013-10-24 10:46:32.141000	BUT	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:32.151	2013-10-24 10:46:32.761000	MOUSE	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:34.741	2013-10-24 10:46:34.891000	TO(3)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:34.901	2013-10-24 10:46:35.961000	SEE	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:37.821	2013-10-24 10:46:38.491000	YOU	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:40.281	2013-10-24 10:46:40.601000	SO	block	1	0.3600	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:44.301	2013-10-24 10:46:44.671000	YOU	block	1	0.1600	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:44.711	2013-10-24 10:46:45.181000	GO	block	1	0.0400	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:45.191	2013-10-24 10:46:45.701000	ON	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:45.711	2013-10-24 10:46:46.081000	SO	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:46.811	2013-10-24 10:46:47.011000	YOU	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:51.081	2013-10-24 10:46:51.331000	BE	block	1	0.3700	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:51.341	2013-10-24 10:46:51.571000	VERY	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:55.831	2013-10-24 10:46:56.251000	HAD	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:46:57.121	2013-10-24 10:46:57.591000	GOING(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:01.811	2013-10-24 10:47:02.281000	TO(3)	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:02.831	2013-10-24 10:47:03.081000	YOUR(2)	block	1	0.5500	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:04.421	2013-10-24 10:47:05.061000	HOME	block	1	0.4200	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:05.481	2013-10-24 10:47:05.751000	THE(3)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:05.811	2013-10-24 10:47:06.581000	CRACK	block	1	0.0600	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:10.191	2013-10-24 10:47:10.491000	YOU	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:11.281	2013-10-24 10:47:11.641000	THAT	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:11.651	2013-10-24 10:47:12.021000	LARGE	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:12.031	2013-10-24 10:47:12.591000	CRUMB	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:16.211	2013-10-24 10:47:16.631000	NO	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:17.491	2013-10-24 10:47:17.631000	TO(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:17.641	2013-10-24 10:47:18.031000	GIVE	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:18.631	2013-10-24 10:47:19.111000	YOUR	block	1	0.6000	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:19.121	2013-10-24 10:47:19.821000	CHILDREN	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:19.831	2013-10-24 10:47:20.571000	SOME	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:24.071	2013-10-24 10:47:24.621000	THEN	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:24.671	2013-10-24 10:47:25.131000	SEE	block	1	0.0500	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:25.461	2013-10-24 10:47:26.031000	YOU	block	0	0.3300	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:26.301	2013-10-24 10:47:26.801000	YOU	block	0	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:27.971	2013-10-24 10:47:28.261000	YOU	block	1	0.3100	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:28.341	2013-10-24 10:47:29.011000	MORE	block	1	0.0800	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:34.631	2013-10-24 10:47:35.041000	A(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:37.531	2013-10-24 10:47:38.101000	YOUR(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:42.531	2013-10-24 10:47:43.031000	THERE	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:43.041	2013-10-24 10:47:43.251000	NOW	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:45.071	2013-10-24 10:47:45.601000	PULL	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:47.211	2013-10-24 10:47:47.321000	IT(2)	block	1	0.0500	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:51.441	2013-10-24 10:47:51.691000	AND(2)	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:52.001	2013-10-24 10:47:52.151000	YOUR(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:52.861	2013-10-24 10:47:53.271000	TO(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:53.981	2013-10-24 10:47:54.251000	WITH(4)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:47:54.261	2013-10-24 10:47:54.541000	YOU	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:30.448	2013-10-24 10:48:30.688000	MY	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:30.698	2013-10-24 10:48:31.158000	READING(2)	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:31.168	2013-10-24 10:48:31.618000	TUTOR	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:31.628	2013-10-24 10:48:31.878000	IS	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:32.128	2013-10-24 10:48:32.918000	FRIEND	block	1	0.0500	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:35.408	2013-10-24 10:48:35.478000	THE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:38.818	2013-10-24 10:48:39.258000	THE	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:39.268	2013-10-24 10:48:39.858000	READING(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:39.868	2013-10-24 10:48:40.748000	TUTOR	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:40.908	2013-10-24 10:48:40.978000	A(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:42.028	2013-10-24 10:48:42.308000	THAT	block	1	0.1600	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:44.168	2013-10-24 10:48:44.348000	TO(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:44.488	2013-10-24 10:48:44.908000	READ(2)	block	1	0.1400	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:47.108	2013-10-24 10:48:47.518000	MY	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:47.528	2013-10-24 10:48:48.308000	DAD	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:49.398	2013-10-24 10:48:49.488000	THE(3)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:50.338	2013-10-24 10:48:50.888000	TUTOR	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:53.748	2013-10-24 10:48:53.988000	MY	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:53.998	2013-10-24 10:48:54.528000	DAD	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:56.348	2013-10-24 10:48:56.598000	AND	block	1	0.0500	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:56.608	2013-10-24 10:48:56.768000	ME	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:56.778	2013-10-24 10:48:57.198000	TO	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:57.208	2013-10-24 10:48:57.308000	SEE	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:57.318	2013-10-24 10:48:57.568000	IT	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:59.058	2013-10-24 10:48:59.168000	A(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:48:59.178	2013-10-24 10:48:59.618000	NEW	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:05.198	2013-10-24 10:49:05.358000	THE(2)	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:10.598	2013-10-24 10:49:11.098000	ONE(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:11.728	2013-10-24 10:49:12.208000	OF	block	1	0.6300	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:12.828	2013-10-24 10:49:12.908000	THE	block	1	0.6200	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:14.268	2013-10-24 10:49:14.608000	I	block	1	0.9500	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:15.168	2013-10-24 10:49:15.848000	TO(3)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:43.652	2013-10-24 10:49:44.522000	VICKY	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:44.672	2013-10-24 10:49:45.042000	HAD	block	1	0.1500	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:47.412	2013-10-24 10:49:47.772000	NIGHT	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:48.422	2013-10-24 10:49:48.922000	BUT	block	1	0.6500	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:48.932	2013-10-24 10:49:49.262000	SHE	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:50.482	2013-10-24 10:49:50.552000	AT	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:50.562	2013-10-24 10:49:51.012000	ALL	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:53.252	2013-10-24 10:49:54.342000	IN(2)	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:59.142	2013-10-24 10:49:59.412000	WAS(4)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:49:59.422	2013-10-24 10:50:00.072000	VERY	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:08.912	2013-10-24 10:50:09.332000	SHE	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:12.042	2013-10-24 10:50:12.382000	TO(3)	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:12.742	2013-10-24 10:50:12.812000	ON(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:12.822	2013-10-24 10:50:13.452000	AN	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:14.272	2013-10-24 10:50:14.402000	FOR(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:14.412	2013-10-24 10:50:14.632000	THE	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:24.352	2013-10-24 10:50:24.632000	ALL	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:24.642	2013-10-24 10:50:24.822000	THE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:25.262	2013-10-24 10:50:25.472000	WERE(2)	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:26.542	2013-10-24 10:50:26.932000	AND	block	1	0.4500	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:27.292	2013-10-24 10:50:27.492000	TO(3)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:27.502	2013-10-24 10:50:27.822000	GO	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:37.072	2013-10-24 10:50:37.512000	VICKY	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:37.522	2013-10-24 10:50:38.002000	SAID	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:38.592	2013-10-24 10:50:38.892000	TO(3)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:40.992	2013-10-24 10:50:41.312000	AND(2)	block	1	0.2900	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:41.322	2013-10-24 10:50:41.752000	WALKED	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:42.452	2013-10-24 10:50:42.512000	TO	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:42.722	2013-10-24 10:50:42.842000	THE(2)	block	1	0.2100	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:43.492	2013-10-24 10:50:43.772000	WITH(4)	block	1	0.1500	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:44.072	2013-10-24 10:50:44.432000	HER(2)	block	1	0.3000	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:44.442	2013-10-24 10:50:45.482000	MOTHER	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:56.720	2013-10-24 10:50:57.060000	TO(3)	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:57.070	2013-10-24 10:50:57.220000	THE(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:57.230	2013-10-24 10:50:57.860000	AIRPORT	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:57.870	2013-10-24 10:50:58.270000	VICKY	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:58.280	2013-10-24 10:50:58.790000	SAW	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:58.800	2013-10-24 10:50:59.160000	PLANES	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:59.170	2013-10-24 10:50:59.470000	IN(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:59.480	2013-10-24 10:50:59.730000	THE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:50:59.740	2013-10-24 10:51:00.180000	SKY	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:11.040	2013-10-24 10:51:11.110000	THEY	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:15.200	2013-10-24 10:51:15.680000	HUGE(2)	block	1	0.3700	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:20.210	2013-10-24 10:51:20.310000	THEY	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:20.510	2013-10-24 10:51:20.690000	WERE(2)	block	1	0.2000	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:20.700	2013-10-24 10:51:20.890000	VERY	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:20.900	2013-10-24 10:51:21.100000	CLOSE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:21.110	2013-10-24 10:51:21.510000	TO(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:21.520	2013-10-24 10:51:21.840000	THE(3)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:22.880	2013-10-24 10:51:23.030000	AND(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:24.640	2013-10-24 10:51:25.180000	ABOUT	block	1	1.6100	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:25.190	2013-10-24 10:51:25.370000	TO	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:25.380	2013-10-24 10:51:25.790000	LAND	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:25.800	2013-10-24 10:51:26.020000	ON	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:26.480	2013-10-24 10:51:26.710000	THE	block	1	0.4600	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:27.380	2013-10-24 10:51:28.170000	AIRPORT'S	block	1	0.6700	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:43.160	2013-10-24 10:51:43.440000	THEY	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:44.070	2013-10-24 10:51:44.220000	TO	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:44.840	2013-10-24 10:51:44.920000	ON	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:45.350	2013-10-24 10:51:45.590000	THE(2)	block	1	0.4300	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:47.470	2013-10-24 10:51:47.760000	TO	block	1	\N	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:48.400	2013-10-24 10:51:48.960000	THE(3)	block	1	0.6400	1	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:51:49.540	2013-10-24 10:51:49.870000	AND(2)	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:52:09.790	2013-10-24 10:52:10.170000	BE	block	1	0.0100	2	2
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:52:10.970	2013-10-24 10:52:11.740000	ON(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:52:21.750	2013-10-24 10:52:22.090000	VICKY	block	1	\N	1	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:52:22.100	2013-10-24 10:52:23.050000	ASKED(2)	block	1	0.0100	2	1
RT11-APHRODITE	fJG7-5-2006-04-08	2013-10-24 10:52:23.610	2013-10-24 10:52:24.280000	MOTHER	block	1	0.0100	2	2
